order_id,customer,amount,date,status
ORD-008219,David Jones,38.38,2024-07-28,cancelled
ORD-008220,Susan Brown,133.01,2024-02-19,pending
ORD-008221,Susan Brown,191.9,2023-02-16,cancelled
ORD-008222,Joseph Garcia,673.91,2023-10-09,cancelled
ORD-008223,Jennifer Martinez,245.98,2024-11-02,shipped
ORD-008224,Richard Brown,611.9,2023-04-09,cancelled
ORD-008225,Linda Smith,843.87,2024-01-13,pending
ORD-008226,David Rodriguez,824.79,2023-05-15,shipped
ORD-008227,Joseph Smith,1440.41,2024-09-10,pending
ORD-008228,Mary Miller,653.91,2024-11-11,shipped
ORD-008229,James Jones,1663.12,2023-11-29,pending
ORD-008230,William Rodriguez,1851.84,2023-09-10,pending
ORD-008231,David Johnson,26.99,2024-07-19,pending
ORD-008232,Karen Smith,1298.36,2024-05-07,cancelled
ORD-008233,Charles Miller,333.21,2024-11-06,shipped
ORD-008234,Linda Brown,1651.22,2023-02-15,shipped
ORD-008235,Mary Jones,930.44,2024-06-23,pending
ORD-008236,Patricia Davis,1761.3,2023-10-26,shipped
ORD-008237,Susan Martinez,1410.41,2024-01-25,cancelled
ORD-008238,Linda Johnson,1054.32,2023-04-20,cancelled
ORD-008239,Barbara Johnson,1545.34,2024-02-16,pending
ORD-008240,Susan Garcia,526.62,2023-04-12,shipped
ORD-008241,Jennifer Smith,909.03,2024-04-21,cancelled
ORD-008242,Joseph Martinez,1787.81,2023-12-19,shipped
ORD-008243,Patricia Williams,1971.69,2024-05-01,shipped
ORD-008244,Jennifer Davis,730.96,2023-04-26,cancelled
ORD-008245,Jessica Martinez,1106.05,2023-11-18,cancelled
ORD-008246,Jessica Johnson,1185.9,2024-03-08,cancelled
ORD-008247,Jennifer Smith,1808.09,2023-09-01,delivered
ORD-008248,Michael Williams,578.33,2024-08-10,shipped
ORD-008249,Mary Brown,898.99,2024-10-14,delivered
ORD-008250,Robert Jones,761.81,2024-08-09,pending
ORD-008251,Thomas Johnson,1615.97,2023-10-25,delivered
ORD-008252,Patricia Martinez,1469.27,2024-11-06,shipped
ORD-008253,Linda Garcia,715.25,2023-11-30,shipped
ORD-008254,Susan Davis,899.9,2024-10-09,pending
ORD-008255,Jessica Miller,1063.81,2024-08-29,pending
ORD-008256,Linda Garcia,286.07,2024-05-28,cancelled
ORD-008257,Susan Smith,1233.87,2024-06-26,cancelled
ORD-008258,Linda Garcia,1130.25,2023-05-30,pending
ORD-008259,Michael Garcia,1506.25,2023-02-08,pending
ORD-008260,Thomas Garcia,977.71,2024-04-07,pending
ORD-008261,William Jones,744.63,2023-09-04,cancelled
ORD-008262,Charles Davis,1155.43,2024-11-23,cancelled
ORD-008263,David Johnson,180.0,2024-07-20,cancelled
ORD-008264,Sarah Davis,1213.91,2023-10-16,cancelled
ORD-008265,Mary Martinez,564.4,2023-03-26,pending
ORD-008266,Susan Davis,380.36,2024-05-05,delivered
ORD-008267,Michael Davis,1546.11,2023-01-19,delivered
ORD-008268,Jennifer Davis,1447.2,2023-11-07,shipped
ORD-008269,Elizabeth Jones,457.79,2023-08-24,pending
ORD-008270,Jennifer Rodriguez,346.5,2023-09-23,cancelled
ORD-008271,Susan Garcia,163.53,2023-08-10,pending
ORD-008272,Karen Rodriguez,171.81,2023-04-14,pending
ORD-008273,Richard Smith,18714.54,2023-03-31,delivered
ORD-008274,John Miller,826.87,2023-09-07,cancelled
ORD-008275,Jessica Garcia,516.3,2023-06-12,shipped
ORD-008276,James Williams,11864.05,2023-05-18,pending
ORD-008277,Patricia Smith,1814.01,2023-12-23,delivered
ORD-008278,Jessica Miller,843.26,2024-04-10,shipped
ORD-008279,Jennifer Brown,1893.7,2023-03-16,delivered
ORD-008280,James Miller,1107.64,2023-08-11,cancelled
ORD-008281,David Martinez,418.7,2023-03-31,pending
ORD-008282,Barbara Williams,1928.05,2024-04-15,pending
ORD-008283,Mary Martinez,49207.71,2024-07-19,delivered
ORD-008284,William Jones,1853.02,2023-10-23,shipped
ORD-008285,Michael Martinez,1655.83,2023-09-15,shipped
ORD-008286,Susan Miller,1119.99,2024-03-13,delivered
ORD-008287,Linda Martinez,106.86,2023-06-27,cancelled
ORD-008288,Mary Smith,1773.45,2023-09-07,cancelled
ORD-008289,Susan Davis,653.93,2024-11-13,delivered
ORD-008290,David Johnson,1361.82,2024-08-08,shipped
ORD-008291,Sarah Johnson,735.69,2024-03-21,cancelled
ORD-008292,Michael Williams,143.73,2023-11-06,shipped
ORD-008293,Thomas Davis,1511.92,2023-12-30,delivered
ORD-008294,Susan Smith,1813.64,2023-01-12,pending
ORD-008295,Michael Garcia,242.28,2024-11-17,cancelled
ORD-008296,Jessica Williams,1666.85,2023-07-22,delivered
ORD-008297,Jennifer Jones,592.43,2024-02-04,delivered
ORD-008298,David Brown,1528.37,2023-11-11,pending
ORD-008299,Thomas Rodriguez,1724.25,2023-09-13,pending
ORD-008300,Joseph Johnson,384.78,2023-09-12,pending
ORD-008301,William Rodriguez,622.45,2023-07-10,pending
ORD-008302,Thomas Johnson,224.28,2023-10-04,cancelled
ORD-008303,Richard Johnson,162.54,2024-06-08,delivered
ORD-008304,Jessica Garcia,18.96,2023-03-04,shipped
ORD-008305,Jennifer Brown,111.52,2023-08-19,pending
ORD-008306,Joseph Brown,600.93,2024-08-01,delivered
ORD-008307,Thomas Martinez,298.24,2024-04-09,shipped
ORD-008308,Richard Jones,343.8,2023-06-16,shipped
ORD-008309,Linda Garcia,1304.8,2023-06-30,shipped
ORD-008310,Elizabeth Miller,1978.76,2024-03-16,pending
ORD-008311,Richard Smith,1601.78,2023-02-28,cancelled
ORD-008312,Jessica Garcia,558.22,2023-09-20,delivered
ORD-008313,Patricia Jones,872.15,2023-12-25,cancelled
ORD-008314,James Miller,25.57,2023-10-11,delivered
ORD-008315,Linda Brown,516.11,2024-05-24,delivered
ORD-008316,Mary Williams,434.79,2024-08-06,delivered
ORD-008317,Charles Smith,259.76,2024-03-22,shipped
ORD-008318,Charles Johnson,763.21,2024-09-18,shipped
ORD-008319,Karen Williams,58.91,2024-04-26,delivered
ORD-008320,Linda Davis,1141.79,2024-06-15,cancelled
ORD-008321,Karen Johnson,85.78,2024-08-11,cancelled
ORD-008322,Barbara Johnson,1630.47,2023-03-22,pending
ORD-008323,Linda Davis,749.41,2024-05-23,shipped
ORD-008324,Karen Brown,290.45,2023-09-26,cancelled
ORD-008325,Richard Garcia,1952.88,2024-01-24,pending
ORD-008326,Linda Martinez,313.58,2023-12-13,pending
ORD-008327,Thomas Williams,1635.96,2024-03-09,delivered
ORD-008328,Charles Johnson,954.5,2024-08-11,cancelled
ORD-008329,John Miller,1114.2,2024-05-26,cancelled
ORD-008330,Elizabeth Martinez,1093.6,2024-02-24,shipped
ORD-008331,Charles Miller,720.46,2024-11-26,shipped
ORD-008332,Richard Davis,743.5,2023-11-24,shipped
ORD-008333,Barbara Smith,666.38,2024-11-06,pending
ORD-008334,John Johnson,1663.53,2024-10-17,pending
ORD-008335,Charles Rodriguez,1062.5,2023-10-12,shipped
ORD-008336,Robert Jones,1834.62,2023-05-12,delivered
ORD-008337,Linda Miller,1700.18,2024-10-28,shipped
ORD-008338,John Williams,725.51,2023-12-06,pending
ORD-008339,Jessica Jones,1132.63,2023-02-22,delivered
ORD-008340,Karen Brown,759.5,2024-09-07,pending
ORD-008341,Susan Miller,944.71,2024-05-01,cancelled
ORD-008342,Michael Jones,1131.0,2024-06-07,pending
ORD-008343,Joseph Garcia,1648.8,2023-02-27,shipped
ORD-008344,Sarah Rodriguez,913.92,2023-10-04,pending
ORD-008345,Mary Brown,158.99,2024-09-18,delivered
ORD-008346,Karen Garcia,96.55,2023-05-22,pending
ORD-008347,Thomas Davis,684.37,2023-07-08,cancelled
ORD-008348,Richard Garcia,645.61,2023-10-14,cancelled
ORD-008349,Richard Rodriguez,151.9,2024-06-12,pending
ORD-008350,John Rodriguez,1998.65,2023-04-29,pending
ORD-008351,Mary Williams,1534.4,2023-06-02,cancelled
ORD-008352,Elizabeth Smith,749.44,2024-01-16,shipped
ORD-008353,Susan Johnson,1902.7,2023-08-05,delivered
ORD-008354,Susan Rodriguez,1144.18,2024-02-03,pending
ORD-008355,Thomas Williams,1248.57,2023-12-15,cancelled
ORD-008356,Joseph Brown,482.08,2024-05-11,cancelled
ORD-008357,Elizabeth Brown,1495.32,2023-08-11,delivered
ORD-008358,Thomas Johnson,750.88,2023-05-25,pending
ORD-008359,Karen Brown,747.7,2023-10-17,delivered
ORD-008360,Patricia Brown,440.36,2024-09-06,delivered
ORD-008361,Jessica Williams,1168.63,2023-05-08,cancelled
ORD-008362,David Jones,1568.99,2023-12-13,cancelled
ORD-008363,Karen Smith,822.98,2024-11-05,shipped
ORD-008364,David Brown,241.22,2023-08-18,delivered
ORD-008365,Richard Smith,34308.01,2024-02-13,cancelled
ORD-008366,Mary Martinez,1908.44,2024-10-30,pending
ORD-008367,James Smith,470.85,2024-06-23,pending
ORD-008368,Mary Miller,545.12,2023-02-01,shipped
ORD-008369,Linda Johnson,1901.97,2024-05-07,shipped
ORD-008370,Richard Jones,51.45,2023-04-15,shipped
ORD-008371,Robert Johnson,626.3,2024-03-29,shipped
ORD-008372,John Johnson,797.92,2024-11-21,cancelled
ORD-008373,Jennifer Jones,700.71,2023-03-26,delivered
ORD-008374,James Jones,1425.43,2023-07-01,cancelled
ORD-008375,Charles Davis,1296.04,2023-06-07,delivered
ORD-008376,Patricia Williams,586.98,2024-02-04,delivered
ORD-008377,Elizabeth Johnson,140.05,2023-10-31,shipped
ORD-008378,Karen Johnson,1614.25,2024-06-20,cancelled
ORD-008379,Jennifer Johnson,12380.98,2024-01-07,cancelled
ORD-008380,Joseph Jones,1734.37,2023-10-30,shipped
ORD-008381,James Smith,1799.65,2023-08-18,delivered
ORD-008382,Richard Rodriguez,1542.73,2023-03-06,cancelled
ORD-008383,Linda Jones,402.43,2024-01-28,delivered
ORD-008384,Richard Williams,822.34,2023-12-24,shipped
ORD-008385,Michael Brown,703.82,2023-08-22,pending
ORD-008386,Elizabeth Martinez,621.64,2024-05-24,delivered
ORD-008387,Patricia Brown,179.25,2024-01-30,shipped
ORD-008388,Michael Jones,1087.64,2024-11-06,shipped
ORD-008389,James Smith,1880.19,2023-03-24,cancelled
ORD-008390,Karen Johnson,580.65,2023-11-03,pending
ORD-008391,Richard Rodriguez,1479.65,2024-10-18,shipped
ORD-008392,Barbara Brown,1709.87,2024-11-27,cancelled
ORD-008393,Charles Miller,499.28,2024-08-19,pending
ORD-008394,Charles Williams,590.43,2023-06-22,cancelled
ORD-008395,Elizabeth Johnson,454.38,2024-09-15,shipped
ORD-008396,Richard Smith,611.96,2024-06-24,cancelled
ORD-008397,Richard Jones,1039.33,2024-08-13,pending
ORD-008398,Robert Smith,1607.0,2024-06-05,delivered
ORD-008399,Patricia Jones,460.84,2023-02-11,pending
ORD-008400,Sarah Miller,811.59,2023-10-03,shipped
ORD-008401,Robert Johnson,1164.1,2023-05-17,cancelled
ORD-008402,Thomas Rodriguez,1160.52,2023-06-21,pending
ORD-008403,David Smith,1866.43,2023-10-02,cancelled
ORD-008404,William Smith,1099.87,2024-11-23,delivered
ORD-008405,Barbara Williams,991.96,2023-02-02,delivered
ORD-008406,Richard Rodriguez,391.03,2024-06-11,pending
ORD-008407,William Williams,15071.58,2023-02-19,delivered
ORD-008408,Patricia Johnson,763.97,2023-02-04,delivered
ORD-008409,Joseph Smith,1050.34,2023-08-07,delivered
ORD-008410,Michael Jones,768.13,2024-03-14,delivered
ORD-008411,Barbara Rodriguez,454.53,2023-09-29,delivered
ORD-008412,Karen Brown,527.07,2023-09-12,delivered
ORD-008413,Susan Martinez,233.1,2024-05-09,shipped
ORD-008414,David Miller,1815.86,2023-04-06,shipped
ORD-008415,Robert Miller,686.9,2023-07-09,shipped
ORD-008416,Barbara Johnson,486.75,2023-01-02,delivered
ORD-008417,Richard Williams,1609.26,2024-02-16,pending
ORD-008418,Jennifer Garcia,1045.52,2023-03-29,delivered
ORD-008419,Charles Smith,631.84,2023-03-13,pending
ORD-008420,John Davis,1954.77,2024-08-01,cancelled
ORD-008421,Charles Rodriguez,1480.26,2023-02-19,delivered
ORD-008422,Sarah Davis,1860.35,2023-12-22,delivered
ORD-008423,Michael Brown,1223.12,2023-10-22,cancelled
ORD-008424,Mary Miller,955.16,2023-04-09,delivered
ORD-008425,Patricia Smith,1107.57,2024-06-10,shipped
ORD-008426,Michael Garcia,742.96,2023-09-08,cancelled
ORD-008427,Karen Williams,614.26,2023-03-03,delivered
ORD-008428,Jennifer Jones,1409.15,2023-03-26,pending
ORD-008429,Joseph Davis,1877.31,2023-06-21,delivered
ORD-008430,Barbara Williams,652.94,2023-07-03,pending
ORD-008431,Barbara Davis,850.78,2023-07-25,pending
ORD-008432,Barbara Davis,1418.8,2023-05-27,cancelled
ORD-008433,Charles Jones,252.21,2024-10-20,pending
ORD-008434,Jessica Garcia,68.4,2023-03-10,cancelled
ORD-008435,David Miller,1311.71,2024-02-07,delivered
ORD-008436,Charles Smith,688.23,2023-06-04,shipped
ORD-008437,Barbara Garcia,1531.25,2023-01-30,shipped
ORD-008438,Sarah Davis,1610.93,2023-02-28,pending
ORD-008439,Sarah Garcia,1628.93,2024-05-26,cancelled
ORD-008440,William Jones,1692.31,2024-11-06,cancelled
ORD-008441,John Jones,961.86,2023-03-20,shipped
ORD-008442,Mary Martinez,1247.83,2023-09-26,cancelled
ORD-008443,Karen Smith,1410.75,2024-10-14,pending
ORD-008444,Sarah Smith,675.88,2023-05-10,pending
ORD-008445,David Garcia,29659.43,2023-05-15,cancelled
ORD-008446,Joseph Davis,7051.71,2023-01-08,pending
ORD-008447,Thomas Brown,984.37,2023-05-15,cancelled
ORD-008448,Linda Williams,1766.72,2023-11-23,cancelled
ORD-008449,Mary Williams,394.49,2023-09-20,pending
ORD-008450,Sarah Williams,1390.78,2024-05-11,pending
ORD-008451,Jennifer Smith,635.62,2023-05-21,delivered
ORD-008452,John Jones,650.97,2024-02-19,shipped
ORD-008453,Thomas Johnson,418.58,2024-08-28,shipped
ORD-008454,William Williams,661.34,2024-09-30,cancelled
ORD-008455,Barbara Garcia,12.48,2023-06-17,cancelled
ORD-008456,David Brown,1148.96,2023-02-14,pending
ORD-008457,Patricia Jones,1576.86,2024-02-12,pending
ORD-008458,Robert Brown,1225.13,2024-04-07,cancelled
ORD-008459,Linda Brown,1039.63,2024-07-03,pending
ORD-008460,David Miller,266.14,2023-11-11,pending
ORD-008461,Michael Brown,374.69,2023-02-19,pending
ORD-008462,Michael Garcia,284.97,2024-05-18,cancelled
ORD-008463,Thomas Martinez,759.94,2024-01-30,delivered
ORD-008464,Sarah Brown,1306.38,2023-03-09,delivered
ORD-008465,Joseph Davis,635.77,2024-06-18,cancelled
ORD-008466,Joseph Smith,1660.53,2023-05-02,delivered
ORD-008467,David Jones,905.37,2024-06-13,shipped
ORD-008468,Jessica Jones,1131.23,2023-10-31,shipped
ORD-008469,Thomas Johnson,636.86,2024-04-21,shipped
ORD-008470,Thomas Garcia,1214.74,2023-06-29,delivered
ORD-008471,Joseph Miller,99.73,2024-11-12,shipped
ORD-008472,Charles Smith,1050.52,2024-08-30,delivered
ORD-008473,Sarah Rodriguez,990.7,2024-05-11,pending
ORD-008474,Mary Smith,455.98,2023-07-04,pending
ORD-008475,James Williams,855.87,2023-10-04,delivered
ORD-008476,Thomas Garcia,1927.2,2024-03-14,delivered
ORD-008477,David Garcia,732.73,2023-05-15,pending
ORD-008478,Richard Davis,39.08,2023-03-13,delivered
ORD-008479,Thomas Rodriguez,1305.83,2024-01-11,cancelled
ORD-008480,Jennifer Davis,1587.28,2023-03-30,shipped
ORD-008481,Patricia Williams,1838.72,2024-06-07,shipped
ORD-008482,Michael Rodriguez,707.77,2024-10-10,shipped
ORD-008483,Thomas Garcia,582.28,2024-02-04,cancelled
ORD-008484,David Miller,573.79,2024-07-05,pending
ORD-008485,Barbara Garcia,557.38,2023-07-24,shipped
ORD-008486,John Davis,18.67,2023-05-01,cancelled
ORD-008487,Susan Garcia,1456.46,2024-09-26,pending
ORD-008488,Thomas Garcia,1713.63,2024-11-24,cancelled
ORD-008489,Mary Davis,1202.06,2023-11-07,shipped
ORD-008490,Elizabeth Williams,1684.92,2024-07-05,cancelled
ORD-008491,Karen Brown,1301.65,2024-10-11,shipped
ORD-008492,Michael Miller,1650.66,2024-02-06,pending
ORD-008493,Barbara Williams,1298.92,2024-07-30,cancelled
ORD-008494,Mary Miller,1734.21,2023-08-17,pending
ORD-008495,John Williams,1477.83,2023-04-01,pending
ORD-008496,Joseph Rodriguez,978.87,2024-05-15,pending
ORD-008497,Linda Johnson,1784.66,2023-01-12,delivered
ORD-008498,Joseph Davis,11559.77,2023-09-24,delivered
ORD-008499,Charles Brown,959.12,2023-03-30,pending
ORD-008500,Richard Jones,663.83,2023-09-10,cancelled
ORD-008501,Jennifer Davis,34.54,2024-01-31,pending
ORD-008502,Jennifer Williams,1192.77,2023-05-06,delivered
ORD-008503,Sarah Rodriguez,1059.29,2023-07-14,cancelled
ORD-008504,William Martinez,738.94,2024-02-02,delivered
ORD-008505,Barbara Jones,1922.01,2024-11-09,cancelled
ORD-008506,Joseph Jones,1954.6,2024-09-12,pending
ORD-008507,Michael Rodriguez,1802.49,2023-04-20,cancelled
ORD-008508,William Davis,88.45,2024-04-07,delivered
ORD-008509,Karen Williams,1319.66,2024-04-22,cancelled
ORD-008510,Thomas Williams,427.35,2023-08-15,delivered
ORD-008511,James Williams,1193.42,2023-05-05,delivered
ORD-008512,James Johnson,1222.31,2023-10-21,delivered
ORD-008513,Karen Rodriguez,1950.79,2023-10-01,cancelled
ORD-008514,James Martinez,436.87,2024-04-28,delivered
ORD-008515,Karen Smith,1834.31,2024-03-31,cancelled
ORD-008516,Thomas Smith,1140.38,2024-10-23,pending
ORD-008517,Charles Martinez,1261.66,2023-06-01,pending
ORD-008518,John Miller,956.23,2024-09-03,cancelled
ORD-008519,Thomas Smith,1427.97,2023-11-15,shipped
ORD-008520,Barbara Jones,878.93,2024-06-13,delivered
ORD-008521,Linda Brown,24.01,2023-06-05,shipped
ORD-008522,James Miller,1872.86,2024-02-13,pending
ORD-008523,John Johnson,1270.01,2023-03-20,cancelled
ORD-008524,Thomas Garcia,1877.94,2023-08-30,shipped
ORD-008525,Karen Williams,415.33,2024-09-22,shipped
ORD-008526,James Miller,1862.79,2024-10-24,shipped
ORD-008527,Thomas Smith,1641.35,2023-04-04,pending
ORD-008528,Sarah Davis,1451.82,2024-07-16,delivered
ORD-008529,Jennifer Johnson,1472.49,2024-10-04,delivered
ORD-008530,Charles Jones,1466.28,2024-02-23,shipped
ORD-008531,Sarah Miller,300.88,2023-09-29,cancelled
ORD-008532,William Miller,235.12,2024-06-07,pending
ORD-008533,John Brown,36071.36,2023-08-21,shipped
ORD-008534,Jessica Johnson,865.74,2024-06-01,pending
ORD-008535,Charles Johnson,1739.92,2023-06-10,shipped
ORD-008536,Sarah Garcia,41076.8,2023-07-02,pending
ORD-008537,Thomas Smith,511.84,2024-03-15,pending
ORD-008538,Charles Miller,825.3,2024-03-21,delivered
ORD-008539,William Miller,237.23,2023-12-09,delivered
ORD-008540,William Davis,227.04,2024-11-26,cancelled
ORD-008541,Susan Miller,755.82,2023-09-21,pending
ORD-008542,Robert Miller,1711.53,2023-09-20,pending
ORD-008543,Mary Davis,837.38,2023-10-21,shipped
ORD-008544,Richard Williams,172.24,2023-02-03,pending
ORD-008545,Michael Rodriguez,877.68,2024-09-09,delivered
ORD-008546,Barbara Davis,392.5,2023-03-27,delivered
ORD-008547,John Garcia,1234.44,2024-07-01,delivered
ORD-008548,Michael Jones,1518.17,2024-01-17,pending
ORD-008549,Sarah Garcia,524.04,2023-02-09,delivered
ORD-008550,James Rodriguez,199.63,2023-07-20,shipped
ORD-008551,Linda Smith,106.49,2024-03-02,shipped
ORD-008552,Susan Miller,415.49,2024-09-18,delivered
ORD-008553,Elizabeth Martinez,925.62,2024-01-31,pending
ORD-008554,Robert Miller,1982.11,2024-06-21,delivered
ORD-008555,Patricia Jones,1613.67,2023-08-05,cancelled
ORD-008556,Jessica Garcia,30.85,2023-08-21,shipped
ORD-008557,Susan Miller,315.14,2023-11-06,delivered
ORD-008558,Sarah Davis,1092.12,2023-06-21,pending
ORD-008559,Barbara Miller,789.18,2023-04-28,shipped
ORD-008560,Charles Rodriguez,1597.81,2024-09-22,delivered
ORD-008561,Michael Garcia,1819.93,2023-07-23,delivered
ORD-008562,Karen Smith,91.76,2023-10-20,cancelled
ORD-008563,John Martinez,587.29,2023-10-05,cancelled
ORD-008564,Jessica Rodriguez,1793.09,2023-08-11,shipped
ORD-008565,Patricia Jones,814.85,2024-01-15,pending
ORD-008566,Mary Rodriguez,1983.69,2023-06-26,delivered
ORD-008567,Patricia Williams,62.94,2023-04-11,pending
ORD-008568,Susan Brown,49976.62,2024-03-07,cancelled
ORD-008569,Karen Williams,1812.53,2023-11-04,pending
ORD-008570,David Brown,1127.76,2024-01-14,pending
ORD-008571,Jennifer Martinez,1904.15,2023-08-05,cancelled
ORD-008572,Michael Miller,648.09,2023-06-29,shipped
ORD-008573,Joseph Jones,1652.67,2023-05-16,delivered
ORD-008574,Jennifer Davis,538.19,2023-12-28,pending
ORD-008575,Karen Jones,1065.7,2023-03-02,delivered
ORD-008576,Karen Brown,208.9,2024-03-04,delivered
ORD-008577,Patricia Davis,1146.73,2023-04-21,delivered
ORD-008578,Michael Miller,1243.51,2024-11-06,pending
ORD-008579,Thomas Brown,588.41,2023-12-10,cancelled
ORD-008580,Charles Jones,1661.98,2024-11-01,cancelled
ORD-008581,Richard Johnson,1552.92,2024-08-22,shipped
ORD-008582,Sarah Brown,1896.63,2023-05-12,cancelled
ORD-008583,Jennifer Jones,1224.22,2024-05-08,delivered
ORD-008584,Thomas Miller,448.35,2024-01-26,delivered
ORD-008585,Jessica Smith,204.9,2023-11-29,pending
ORD-008586,Jennifer Miller,313.23,2024-10-22,delivered
ORD-008587,Michael Martinez,1253.34,2024-04-20,cancelled
ORD-008588,Patricia Martinez,1955.83,2024-08-27,shipped
ORD-008589,Mary Rodriguez,127.69,2024-11-14,cancelled
ORD-008590,Elizabeth Smith,485.81,2024-03-07,delivered
ORD-008591,Richard Smith,826.48,2023-07-27,delivered
ORD-008592,Susan Williams,1414.55,2024-04-25,cancelled
ORD-008593,Sarah Brown,902.63,2024-04-02,pending
ORD-008594,John Davis,7945.3,2024-03-02,cancelled
ORD-008595,Susan Davis,225.02,2023-06-25,shipped
ORD-008596,Jessica Brown,793.67,2024-10-28,pending
ORD-008597,Patricia Smith,372.94,2023-06-18,shipped
ORD-008598,Thomas Brown,1905.87,2023-03-30,pending
ORD-008599,John Rodriguez,580.09,2024-03-13,pending
ORD-008600,Richard Johnson,218.89,2024-07-15,cancelled
ORD-008601,Thomas Jones,1144.88,2023-09-15,pending
ORD-008602,Susan Smith,1279.92,2024-10-19,pending
ORD-008603,Sarah Jones,1483.84,2023-11-29,pending
ORD-008604,Barbara Miller,609.27,2023-10-15,cancelled
ORD-008605,Robert Brown,755.85,2023-03-10,pending
ORD-008606,Jennifer Garcia,1466.01,2024-08-05,cancelled
ORD-008607,Richard Jones,1125.25,2024-11-21,pending
ORD-008608,Karen Davis,1192.23,2023-07-24,cancelled
